id,name,location,length,gain,highpoint,rating,features,description
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.00,Wildflowers/Meadows,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout."
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.00,Mountain views,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout."
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.00,Dogs allowed on leash,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout."
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.00,Summits,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout."
17,Jumpoff Joe Lookout,Central Washington -- Yakima,"10.0 miles, roundtrip",2531,5749.0,4.00,Ridges/passes,"Hiking to Jumpoff Lookout may not be for everybody, but if you make the trek, it has a lot to offer. From a family-friendly lake to a more challenging climb to a fire lookout."
18,Pine Creek,South Cascades -- Mount St. Helens,"2.5 miles, roundtrip",170,3130.0,4.20,Mountain views,"Nestled in the southeast corner of Mount St Helens, the Pine Creek Trail offers a short, easy graded path into second growth forest at the base of the active stratovolcano. You can visit a historic wood-shingled shelter built in the 1920s and continue on to a viewpoint along the Muddy River Lahar moonscape."
18,Pine Creek,South Cascades -- Mount St. Helens,"2.5 miles, roundtrip",170,3130.0,4.20,Good for kids,"Nestled in the southeast corner of Mount St Helens, the Pine Creek Trail offers a short, easy graded path into second growth forest at the base of the active stratovolcano. You can visit a historic wood-shingled shelter built in the 1920s and continue on to a viewpoint along the Muddy River Lahar moonscape."
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.00,Dogs allowed on leash,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike."
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.00,Lakes,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike."
19,Lost Lake,South Cascades -- Goat Rocks,"16.2 miles, roundtrip",2400,5200.0,0.00,Established campsites,"Accessible from both Packwood Lake and the Clear Fork trailhead, Lost Lake is a medium-sized, scenic little mountain lake ringed with trees and nestled in a small bowl below the former Lost Lake lookout site, a good spot for overnighting or taking a long day hike."
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Mountain views,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake."
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Dogs allowed on leash,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake."
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Lakes,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake."
20,Margaret Lake,Snoqualmie Region -- Snoqualmie Pass,"6.0 miles, roundtrip",1500,5100.0,3.34,Ridges/passes,"Logging paid for most of the trails in the Cascades, so sometimes hikers must expect to hike the terrain that provided that rich stock of timber. This trail starts on an old logging road, leads through old clearcuts—now nicely regrown as lush berry meadows and forest stands—and enters lush old second-growth forest. It’s a great way to experience both the natural and human history of the area, while enjoying some remarkable wild country around a pristine alpine lake."
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.50,Mountain views,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond."
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.50,Summits,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond."
21,Mission Peak,Central Washington -- Wenatchee,"4.0 miles, roundtrip",840,6876.0,3.50,Good for kids,"When road conditions allow, take a short hike up Mission Peak for expansive views west into the Cascades and east to Wenatchee and beyond."
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Mountain views,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you."
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Dogs allowed on leash,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you."
22,Heybrook Lookout,Central Cascades -- Stevens Pass - West,"2.6 miles, roundtrip",850,1700.0,3.61,Good for kids,"Heybrook Lookout is a short and moderately steep hike through a fern and moss covered forest to a fun, staircase-ridden lookout with great views of the nearby mountains. If you are introducing someone to hiking, limited on time, or trying to add on another hike or activity in the area, this is the hike for you."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Wildflowers/Meadows,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Mountain views,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Wildlife,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Summits,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Good for kids,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Dogs allowed on leash,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Fall foliage,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
23,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Coast,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Wildflowers/Meadows,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Mountain views,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Wildlife,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Summits,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Good for kids,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Dogs allowed on leash,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
24,Cap Sante Park,Puget Sound and Islands -- Bellingham Area,"3.2 miles, roundtrip",490,220.0,3.00,Fall foliage,"Explore roads and trails on, and around, Cap Sante, an impressive rocky headland at the northeast corner of Anacortes. Enjoy views extending from Mount Baker to Mount Rainier, plus the busy harbor."
